pandal_id,pandal_name,region,source_year,latitude,longitude,nearest_metro,nearest_metro_distance_km,nearest_railway_station,popularity_score,expected_crowd_level,famous,family_friendly,best_time_to_visit,theme,description,image_url,metro_assignment_note,geocode_query,geocode_status,geocoded_display_name,geocode_source,coordinate_status,location_status,queries_attempted,google_maps_url,openstreetmap_url
31,Kankurgachi Sarbojanin Durgotsab,North Kolkata,2025,22.586823,88.375734,City Centre,0.5,Bidhannagar Road Railway Station,7.3,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kankurgachi_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"Kankurgachi Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India",success,"Kankurgachi Sarbojanin Durgotsab, Kankurgachi Durgotsab, North Kolkata, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"Kankurgachi Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.586823,88.375734",https://www.openstreetmap.org/?mlat=22.586823&mlon=88.375734#map=17/22.586823/88.375734
32,Kashi Bose Lane Durga Puja Committee,North Kolkata,2025,22.589234,88.368123,Girish Park,0.7,Kolkata Railway Station,9.2,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kashi_bose_lane_durga_puja_committee.jpg,web-verified station address; locality-based assignment,"Kashi Bose Lane Durga Puja Committee, North Kolkata, Kolkata, West Bengal, India",success,"Kashi Bose Lane Durga Puja Committee, Kashi Bose Lane, North Kolkata, Kolkata, West Bengal, 700006, India",OpenStreetMap Nominatim,valid,verified,"Kashi Bose Lane Durga Puja Committee, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.589234,88.368123",https://www.openstreetmap.org/?mlat=22.589234&mlon=88.368123#map=17/22.589234/88.368123
33,Kumartuli Park Sarbojanin Durgotsab Committee,North Kolkata,2025,22.599512,88.360145,Shobhabazar Sutanuti,0.9,Kolkata Railway Station,9.3,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kumartuli_park_sarbojanin_durgotsab_committee.jpg,web-verified station address; locality-based assignment,"Kumartuli Park Sarbojanin Durgotsab Committee, North Kolkata, Kolkata, West Bengal, India",success,"Kumartuli Park Sarbojanin Durgotsab Committee, Kumartuli Park Durgotsab, North Kolkata, Kolkata, West Bengal, 700005, India",OpenStreetMap Nominatim,valid,verified,"Kumartuli Park Sarbojanin Durgotsab Committee, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.599512,88.360145",https://www.openstreetmap.org/?mlat=22.599512&mlon=88.360145#map=17/22.599512/88.360145
34,Kumartuli Sarbojanin Durgotsab,North Kolkata,2025,22.598823,88.360534,Shobhabazar Sutanuti,1.1,Kolkata Railway Station,7.6,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kumartuli_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"Kumartuli Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India",success,"Kumartuli Sarbojanin Durgotsab, Kumartuli Durgotsab, North Kolkata, Kolkata, West Bengal, 700005, India",OpenStreetMap Nominatim,valid,verified,"Kumartuli Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.598823,88.360534",https://www.openstreetmap.org/?mlat=22.598823&mlon=88.360534#map=17/22.598823/88.360534
35,Lake View Park Sarbojanin Durgotsav Samity,North Kolkata,2025,22.608245,88.370712,Shyambazar,0.3,Kolkata Railway Station,7.7,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/lake_view_park_sarbojanin_durgotsav_samity.jpg,web-verified station address; locality-based assignment,"Lake View Park Sarbojanin Durgotsav Samity, North Kolkata, Kolkata, West Bengal, India",success,"Lake View Park Sarbojanin Durgotsav Samity, Lake View Park Samity, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Lake View Park Sarbojanin Durgotsav Samity, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.608245,88.370712",https://www.openstreetmap.org/?mlat=22.608245&mlon=88.370712#map=17/22.608245/88.370712
36,Mahalla Sarbojanin Durgautsab Samity,North Kolkata,2025,22.592012,88.356934,Shyambazar,0.5,Kolkata Railway Station,7.8,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/mahalla_sarbojanin_durgautsab_samity.jpg,web-verified station address; locality-based assignment,"Mahalla Sarbojanin Durgautsab Samity, North Kolkata, Kolkata, West Bengal, India",success,"Mahalla Sarbojanin Durgautsab Samity, Mahalla Durgautsab Samity, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Mahalla Sarbojanin Durgautsab Samity, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.592012,88.356934",https://www.openstreetmap.org/?mlat=22.592012&mlon=88.356934#map=17/22.592012/88.356934
37,Mitali Kankurgachi Durga Puja,North Kolkata,2025,22.589834,88.367123,City Centre,0.7,Bidhannagar Road Railway Station,7.9,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/mitali_kankurgachi_durga_puja.jpg,web-verified station address; locality-based assignment,"Mitali Kankurgachi Durga Puja, North Kolkata, Kolkata, West Bengal, India",success,"Mitali Kankurgachi Durga Puja, Mitali Kankurgachi, North Kolkata, Kolkata, West Bengal, 700064, India",OpenStreetMap Nominatim,valid,verified,"Mitali Kankurgachi Durga Puja, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.589834,88.367123",https://www.openstreetmap.org/?mlat=22.589834&mlon=88.367123#map=17/22.589834/88.367123
38,Nalin Sarkar Street Sarbojanin Durgotsab,North Kolkata,2025,22.597612,88.377345,Shyambazar,0.9,Kolkata Railway Station,8.0,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/nalin_sarkar_street_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"Nalin Sarkar Street Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India",success,"Nalin Sarkar Street Sarbojanin Durgotsab, Nalin Sarkar Street Durgotsab, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Nalin Sarkar Street Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.597612,88.377345",https://www.openstreetmap.org/?mlat=22.597612&mlon=88.377345#map=17/22.597612/88.377345
39,Nimtala Sarbojanin Durgotsab,North Kolkata,2025,22.595434,88.355212,Shyambazar,1.1,Kolkata Railway Station,8.1,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/nimtala_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"Nimtala Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India",success,"Nimtala Sarbojanin Durgotsab, Nimtala Durgotsab, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Nimtala Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.595434,88.355212",https://www.openstreetmap.org/?mlat=22.595434&mlon=88.355212#map=17/22.595434/88.355212
40,Sreebhumi Sporting Club Durga Puja,North Kolkata,2025,22.599723,88.397612,Shyambazar,0.3,Kolkata Railway Station,9.0,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/sreebhumi_sporting_club_durga_puja.jpg,web-verified station address; locality-based assignment,"Sreebhumi Sporting Club Durga Puja, North Kolkata, Kolkata, West Bengal, India",success,"Sreebhumi Sporting Club Durga Puja, Sreebhumi Sporting, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Sreebhumi Sporting Club Durga Puja, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.599723,88.397612",https://www.openstreetmap.org/?mlat=22.599723&mlon=88.397612#map=17/22.599723/88.397612
41,Tala Barowari Durgotsab,North Kolkata,2025,22.607512,88.375234,Shyambazar,0.5,Kolkata Railway Station,9.1,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/tala_barowari_durgotsab.jpg,web-verified station address; locality-based assignment,"Tala Barowari Durgotsab, North Kolkata, Kolkata, West Bengal, India",success,"Tala Barowari Durgotsab, Tala Barowari Durgotsab, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Tala Barowari Durgotsab, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.607512,88.375234",https://www.openstreetmap.org/?mlat=22.607512&mlon=88.375234#map=17/22.607512/88.375234
42,Tala Dakshin Pally Durgotsav Committee,North Kolkata,2025,22.606823,88.375612,Shyambazar,0.7,Kolkata Railway Station,8.4,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/tala_dakshin_pally_durgotsav_committee.jpg,web-verified station address; locality-based assignment,"Tala Dakshin Pally Durgotsav Committee, North Kolkata, Kolkata, West Bengal, India",success,"Tala Dakshin Pally Durgotsav Committee, Tala Dakshin Pally, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Tala Dakshin Pally Durgotsav Committee, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.606823,88.375612",https://www.openstreetmap.org/?mlat=22.606823&mlon=88.375612#map=17/22.606823/88.375612
43,Tala Park 15 Pally Durga Puja,North Kolkata,2025,22.607145,88.374934,Shyambazar,0.9,Kolkata Railway Station,8.5,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/tala_park_15_pally_durga_puja.jpg,web-verified station address; locality-based assignment,"Tala Park 15 Pally Durga Puja, North Kolkata, Kolkata, West Bengal, India",success,"Tala Park 15 Pally Durga Puja, Tala Park 15 Pally, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Tala Park 15 Pally Durga Puja, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.607145,88.374934",https://www.openstreetmap.org/?mlat=22.607145&mlon=88.374934#map=17/22.607145/88.374934
44,Telengabagan Sarbojanin Durgotsab,North Kolkata,2025,22.593212,88.382123,Shyambazar,1.1,Kolkata Railway Station,9.4,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/telengabagan_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"Telengabagan Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India",success,"Telengabagan Sarbojanin Durgotsab, Telengabagan Durgotsab, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Telengabagan Sarbojanin Durgotsab, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.593212,88.382123",https://www.openstreetmap.org/?mlat=22.593212&mlon=88.382123#map=17/22.593212/88.382123
45,Ultadanga Jagarani Sangha Durga Puja,North Kolkata,2025,22.592534,88.382512,Shyambazar,0.3,Kolkata Railway Station,7.2,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ultadanga_jagarani_sangha_durga_puja.jpg,web-verified station address; locality-based assignment,"Ultadanga Jagarani Sangha Durga Puja, North Kolkata, Kolkata, West Bengal, India",success,"Ultadanga Jagarani Sangha Durga Puja, Ultadanga Jagarani Sangha, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Ultadanga Jagarani Sangha Durga Puja, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.592534,88.382512",https://www.openstreetmap.org/?mlat=22.592534&mlon=88.382512#map=17/22.592534/88.382512
46,Ultadanga Pallyshree Durga Puja,North Kolkata,2025,22.592812,88.381834,Shyambazar,0.5,Kolkata Railway Station,7.3,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ultadanga_pallyshree_durga_puja.jpg,web-verified station address; locality-based assignment,"Ultadanga Pallyshree Durga Puja, North Kolkata, Kolkata, West Bengal, India",success,"Ultadanga Pallyshree Durga Puja, Ultadanga Pallyshree, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Ultadanga Pallyshree Durga Puja, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.592812,88.381834",https://www.openstreetmap.org/?mlat=22.592812&mlon=88.381834#map=17/22.592812/88.381834
47,Ultadanga Sangrami Durga Puja,North Kolkata,2025,22.593045,88.382212,Shyambazar,0.7,Kolkata Railway Station,7.4,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ultadanga_sangrami_durga_puja.jpg,web-verified station address; locality-based assignment,"Ultadanga Sangrami Durga Puja, North Kolkata, Kolkata, West Bengal, India",success,"Ultadanga Sangrami Durga Puja, Ultadanga Sangrami, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Ultadanga Sangrami Durga Puja, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.593045,88.382212",https://www.openstreetmap.org/?mlat=22.593045&mlon=88.382212#map=17/22.593045/88.382212
48,Young Citizens Club Durga Puja,North Kolkata,2025,22.598623,88.372434,Shyambazar,0.9,Kolkata Railway Station,7.5,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in North Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/young_citizens_club_durga_puja.jpg,web-verified station address; locality-based assignment,"Young Citizens Club Durga Puja, North Kolkata, Kolkata, West Bengal, India",success,"Young Citizens Club Durga Puja, Young Citizens, North Kolkata, Kolkata, West Bengal, 700004, India",OpenStreetMap Nominatim,valid,verified,"Young Citizens Club Durga Puja, North Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.598623,88.372434",https://www.openstreetmap.org/?mlat=22.598623&mlon=88.372434#map=17/22.598623/88.372434
49,21 Pally Sarbojanin Durgotsab Samiti,South Kolkata,2025,22.528012,88.349023,Kalighat,1.1,Ballygunge Junction,7.6,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/21_pally_sarbojanin_durgotsab_samiti.jpg,web-verified station address; locality-based assignment,"21 Pally Sarbojanin Durgotsab Samiti, South Kolkata, Kolkata, West Bengal, India",success,"21 Pally Sarbojanin Durgotsab Samiti, 21 Pally Durgotsab Samiti, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"21 Pally Sarbojanin Durgotsab Samiti, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.528012,88.349023",https://www.openstreetmap.org/?mlat=22.528012&mlon=88.349023#map=17/22.528012/88.349023
